콘텐츠 아이디2 (CID),제목,1단계 분류코드,2단계 분류코드,캐치프레이즈,지역 (시_도),지역 (시_군_구),cluster
2720028,서천 치유의 숲,A02,A0202,심신을 치유하는 공간,충청남도,서천군,1
127239,공주 계룡산 중악단,A02,A0201,신원사(新元寺)의 산신각,충청남도,공주시,1
125888,보석사(금산),A02,A0201,신라 헌강왕 12년(866년)에 조구대사가 창건한 역사깊은 절,충청남도,금산군,1
304800,망일사(서산),A02,A0201,시원한 바다내음이 가득한 사찰,충청남도,서산시,1
2782213,금강2경 도보여행길,A02,A0203,"시원하게 달리기도, 쉬엄쉬엄 걷기도 좋은 코스",충청남도,서천군,1
2751166,나태주 골목길,A02,A0203,"시와 그림, 감성의 골목길",충청남도,공주시,1
130508,서산시문화회관,A02,A0206,시민들과 소통하는 문화예술의 공간,충청남도,서산시,1
1954679,연산향교,A02,A0201,시도기념물,충청남도,논산시,1
2751941,신천탕,A02,A0202,쉬어가는 시간,충청남도,아산시,1
1170335,연미산 자연미술공원,A02,A0202,숲속에 자리 잡은 문화·예술 공간,충청남도,공주시,0
126874,온양이씨어필각,A02,A0201,순종 황제가 하사한 ‘온양이씨계효지비(溫陽李氏繼孝之碑)’,충청남도,금산군,1
130560,한국자연사박물관,A02,A0206,순수과학의 문화와 자연 생태계의 변천사를 한눈에 볼 수 있는 문화공간,충청남도,공주시,2
127634,순교성지 갈매못,A02,A0201,수많은 무명 순교자들의 열정이 묻힌 곳,충청남도,보령시,1
1626625,홍산동헌,A02,A0201,수령이 공적인 일을 하던 곳,충청남도,부여군,1
2769784,독립기념관단풍나무숲길(단풍나무숲길독립기념관),A02,A0206,수령 20년이 넘은 나무가 아름다운 터널을 이루다,충청남도,천안시,1
2014285,장항 스카이워크 (기벌포 해전 전망대),A02,A0205,송림 산림욕장에 위치해 해양생물자원관과 연계하여 관람할 수 있는 장항 스카이워크,충청남도,서천군,2
2393927,충청남도 안전체험관,A02,A0203,소중한 사람들과 가볼만한 곳,충청남도,천안시,1
129546,아그로랜드 태신목장,A02,A0203,소와 함께하는 낙농 체험의 장,충청남도,예산군,1
2615568,웅천돌문화공원,A02,A0202,소박하고 아름다운 문화의 공간,충청남도,보령시,1
979642,블루오션 리조트,A02,A0202,소나무의 진향이 서해바다와 오묘한 조화를 이루는 아름다운 리조트,충청남도,태안군,1
125992,보령 성주사지,A02,A0201,세기의 석탑이 어깨 나란히 서 있는 곳,충청남도,보령시,1
2639878,오마이갤러리,A02,A0206,세계의 명화들이 가득한 세계명화학습체험장,충청남도,태안군,1
129665,관음사석탑,A02,A0205,석가모니의 사리를 지키고 있는 석탑,충청남도,아산시,1
2606202,유류피해 극복기념관,A02,A0206,서해안 유류유출 사고의 아픔을 보여주는 곳,충청남도,태안군,1
125923,보령 충청수영성,A02,A0201,서해안 방어의 요충지로 석조예술을 엿볼 수 있는 곳,충청남도,보령시,2
125879,부석사(서산),A02,A0201,서해바다가 한눈에 바라보이는 부석사,충청남도,서산시,1
2513997,동백정,A02,A0201,서해 바다의 아름다운 경치를 품고 있는 곳,충청남도,서천군,1
125986,문헌서원,A02,A0201,서천 문헌서원에서 만나는 선비정신,충청남도,서천군,1
2638443,장항도시탐험역,A02,A0206,"서천 관광의 플랫폼, 장항도시탐험역",충청남도,서천군,1
918009,성암서원,A02,A0201,서산에서 떠나는 역사여행,충청남도,서산시,1
129132,강댕이 미륵불,A02,A0205,서산에 있는 역사유적,충청남도,서산시,1
1937701,남천리 산촌생태마을,A02,A0203,생태관광지 신촌생태마을,충청남도,청양군,1
126990,공주상신리 당간지주,A02,A0201,상신계곡 안쪽에 자리한 문화재,충청남도,공주시,0
125959,홍성 홍주읍성,A02,A0201,삼국시대부터 조선시대까지,충청남도,홍성군,1
2719582,탑정호 수변생태공원,A02,A0202,"사철 날아드는 철새들의 서식지이자<br /> 충청남도에서 두 번째로 큰 저수지, 탑정호 수변생태공원",충청남도,논산시,1
129439,개화예술공원,A02,A0202,"사랑이 이루어지는 곳, 개화예술공원",충청남도,보령시,1
2736684,삽교호호수공원,A02,A0202,사람과 자연이 어우러지는 힐링 공간,충청남도,당진시,1
699587,천안 병천순대거리,A02,A0203,사골국물처럼 뽀얀 국물이 일품인 순대국,충청남도,천안시,1
128732,스플라스 리솜,A02,A0202,사계절 실내·외 스파와 물놀이 시설을 이용할 수 있는 한국식 온천레저의 메카,충청남도,예산군,2
1957654,보령 해수욕장 관광특구,A02,A0202,사계절 모두 사랑받는 보령의 해수욕장으로 떠나자 !,충청남도,보령시,1
1937772,계룡 사계고택,A02,A0201,사계 선생이 후진을 가르치던 사계고택,충청남도,계룡시,1
125974,돈암서원 [유네스코 세계문화유산],A02,A0201,사계 김장생 선생의 예학정신이 깃들어있는 곳,충청남도,논산시,1
129181,간월도 어리굴젓 기념탑,A02,A0205,비경이 아름다운 곳,충청남도,서산시,1
125883,성불사(천안),A02,A0201,불교 조계종 제 6교구 본사인 마곡사의 말사,충청남도,천안시,1
129470,부여 가림성,A02,A0201,"부여의 필수 인생샷 촬영지, 가림성 사랑나무",충청남도,부여군,1
2820629,뒷개한옥촌민박협의회,A02,A0203,부여읍에 위치한 한옥 단지를 이루는 곳,충청남도,부여군,1
2820659,부여 선샤인,A02,A0203,부여에서의 행복한 순간,충청남도,부여군,1
1956351,세양사,A02,A0201,부여군 향토유적,충청남도,부여군,1
2607147,송정그림마을,A02,A0203,부여군 최초의 벽화마을,충청남도,부여군,1
2607146,부여금사리성당,A02,A0201,부여 최초의 성당,충청남도,부여군,1
917626,서산 유기방가옥,A02,A0201,봄을 알리는 노란 수선화의 물결이 아름다운 곳,충청남도,서산시,1
318176,서광사(서산),A02,A0201,복잡한 도심 속에 자리잡은 조용한 사찰,충청남도,서산시,0
125935,예산 화전리 석조사면불상,A02,A0205,보물,충청남도,예산군,1
309330,백운사(보령),A02,A0201,"보령에 위치한   년고찰, 백운사",충청남도,보령시,1
2783073,보령머드박물관,A02,A0206,보령머드에 대해 체험하고 배우는 공간,충청남도,보령시,1
2758202,별주부마을,A02,A0203,별주부전의 발원지,충청남도,태안군,1
2760796,성주산일출전망대(성주산전망대),A02,A0205,별똥별과 함께 밤하늘의 별을 관측하기 좋은 곳,충청남도,보령시,1
130875,백제역사문화관,A02,A0206,백제의 역사를 한눈에 볼 수 있는 곳,충청남도,부여군,2
125889,신원사,A02,A0201,백제의 역사를 품은 고찰,충청남도,공주시,1
1086973,롯데부여리조트,A02,A0202,백제의 신비로운 유적지에서 펼쳐지는 새로운 개념의 휴양,충청남도,부여군,1
126650,부여 정림사지 오층석탑 [유네스코 세계유산],A02,A0205,백제의 사찰이 있던 터에 있는 장중하면서도 우아한 5층석탑,충청남도,부여군,1
125991,서산 용현리 마애여래삼존상,A02,A0205,백제의 미소가 담겨있는 불상,충청남도,서산시,1
2536623,백제문화체험박물관,A02,A0206,백제의 문화를 배우고 체험하는 공간,충청남도,청양군,1
129787,국립공주박물관,A02,A0206,백제의 문화를 바라보다,충청남도,공주시,1
2648984,사비도성 가상체험관,A02,A0206,백제역사를 마음 깊이 느껴볼 수 있는 곳,충청남도,부여군,2
125878,서산 보원사지,A02,A0201,백제시대부터 고려시대까지 품은 절터,충청남도,서산시,1
125929,서천 성북리 오층석탑,A02,A0205,백제계 석탑양식을 보여주는 석탑,충청남도,서천군,1
126681,공주 무령왕릉과 왕릉원[유네스코 세계유산],A02,A0201,백제 왕족의 숭고한 건축미,충청남도,공주시,1
250258,부여 청마산성,A02,A0201,백제 수도였던 사비를 방어하기 위하여 만들어진 성,충청남도,부여군,1
250259,부여 나성 [유네스코 세계문화유산],A02,A0201,"백제 수도 방어의 군사적 요충지, 부여 나성",충청남도,부여군,1
299985,대련사,A02,A0201,백제 부흥의 한이 서린 임존산성이 예당호수를 내려 보는 절집,충청남도,예산군,1
125949,공주 공산성 [유네스코 세계유산],A02,A0201,"백제 고도의 역사를 담은 공주의 상징, 공산성",충청남도,공주시,1
125939,천안 봉선홍경사 갈기비,A02,A0205,백성을 생각하는 왕의 마음,충청남도,천안시,1
127794,낙화암,A02,A0201,"백마강에서 바라보는 절경, 낙화암",충청남도,부여군,1
125942,수북정,A02,A0201,백마강과 백제교를 내려다보이는 조선시대 정자,충청남도,부여군,1
2758437,윤정사,A02,A0201,배방산 기슭에 있는 사찰,충청남도,아산시,1
1400236,안면도 쥬라기박물관,A02,A0206,반려동물과 함께 국내 최대의 공룡 진품 화석을 보유한 자연사박물관 탐방,충청남도,태안군,1
2638444,국립태안해양유물전시관,A02,A0206,바닷속 문화유산의 역사를 보고 배워보자 !,충청남도,태안군,1
125944,아산 이충무공묘,A02,A0201,바다를 호령했던 이순신장군의 묘,충청남도,아산시,1
2736736,주벅배전망대,A02,A0205,바다를 한눈에 볼 수 있는 배 모양의 전망대,충청남도,서산시,2
129663,안면암(태안),A02,A0201,바다 위를 건너 만나는 이국적 감성의 불교사찰,충청남도,태안군,1
129790,독립기념관,A02,A0206,민족정신과 국가관을 지키다,충청남도,천안시,1
129462,선도리갯벌체험마을,A02,A0203,"물이 빠지면 광활한 갯벌이, 물이 들어오면 푸른 파도가 넘실",충청남도,서천군,1
2752062,"블루오션리조트, 오션파크",A02,A0202,물놀이와 갯벌체험이 가능한 리조트,충청남도,태안군,1
125867,신정호관광지,A02,A0202,"물, 빛, 소리, 자연과 문화가 어우러진 도심속 웰빙 호수공원",충청남도,아산시,1
129748,예산군문예회관,A02,A0206,문화와 예술이 어우러져 풍요로운 문예회관,충청남도,예산군,1
1754836,보령문화예술회관,A02,A0206,문화예술의 창작활동을 위한 공간,충청남도,보령시,1
2719783,장항 도시탐험역과 장미철길,A02,A0201,문화공간으로 탈바꿈된 옛 기차역,충청남도,서천군,1
126873,조헌사당(표충사),A02,A0201,문열공 조헌을 모신 사당,충청남도,금산군,1
126881,귀암사,A02,A0201,문양공 양성지를 모시기 위해 세운 사당 ,충청남도,금산군,1
2465928,서천 한산소곡주 양조장,A02,A0204,무형문화재 우희열 명인의 양조장,충청남도,서천군,1
2725025,소찬 협동조합,A02,A0203,몸에 좋고 맛도 좋은 사찰 비건음식체험,충청남도,청양군,1
127850,금강온천,A02,A0202,몸과 마음의 휴식공간,충청남도,공주시,1
2536634,목재문화·자연사체험관,A02,A0206,목재와 자연 생물과 환경에 대해 배워보자 !,충청남도,청양군,1
2750960,머드광장,A02,A0202,머드 축제의 중심,충청남도,보령시,1
2606914,에코힐링 황톳길,A02,A0202,맨발로 자연을 느끼며 결을 수 있는 황톳길,충청남도,천안시,2
125931,만해 한용운선생 생가지,A02,A0201,만해 한용운 선생의 숨결이 살아 있는 곳,충청남도,홍성군,1
346633,용봉사(홍성),A02,A0201,마음이 편해지는 작고 아담한 사찰,충청남도,홍성군,1
2751035,느리게 책방,A02,A0206,마음이 따뜻해지는 공간,충청남도,공주시,1
125908,개심사(서산),A02,A0201,마음을 여는 절,충청남도,서산시,1
2718545,삽교호놀이동산,A02,A0202,레트로 분위기가 물씬 풍기는 추억의 놀이동산,충청남도,당진시,1
2631032,부여양송이마을,A02,A0203,뛰어난 맛과 향의 양송이버섯의 무공해 자연마을,충청남도,부여군,1
2613458,공주제일교회,A02,A0201,등록문화재,충청남도,공주시,1
2032165,해상인도교 (대하랑꽃게랑),A02,A0205,드르니항과 안면도 백사장항을 잇는 해상인도교,충청남도,태안군,1
129045,간월도마을,A02,A0203,드넓은 갯벌로 시원한 청량감,충청남도,서산시,1
2752549,반야사(논산),A02,A0201,"동굴 속 법당이 있는 곳, 반야사",충청남도,논산시,1
125990,서산 해미읍성,A02,A0201,"돌담 안의 기억, 역사를 간직하는 곳",충청남도,서산시,1
2784730,유구벽화거리,A02,A0203,독특한 벽화거리,충청남도,공주시,1
129635,김좌진장군묘,A02,A0201,독립운동가인 백야(白冶) 김좌진(1889∼1930) 장군의 묘소,충청남도,보령시,1
298104,금강암(보령),A02,A0201,대한불교조계종(大韓佛敎曹溪宗) 제6교구 마곡사의 말사,충청남도,보령시,1
317475,봉서사(서천),A02,A0201,대한불교조계종 제6교구 본사인 마곡사의 말사,충청남도,서천군,1
2750961,분수광장,A02,A0202,대천해수욕장 전경을 한눈에 담을 수 있는 곳,충청남도,보령시,2
337522,영수암(서천),A02,A0201,대나무잎이 흔들리는 소리가 아름다운 사찰,충청남도,서천군,1
2750470,나래공원,A02,A0202,대규모 역새 군락지로 유명한 공원,충청남도,부여군,1
2725010,휴식레스토랑(백제에프앤비영농조합),A02,A0203,당신을 위한 맛있는 휴식,충청남도,청양군,1
2606192,선샤인랜드,A02,A0203,다양한 체험과 관람을 즐길 수 있는 복합 문화공간,충청남도,논산시,2
2820068,누리마루숲,A02,A0203,다양한 체험 콘텐츠와 천안의 호두를 즐길 수 있는 곳,충청남도,천안시,2
803947,보령 방자구이마을,A02,A0203,다양한 식재료로 구이체험을 할 수 있는 마을,충청남도,보령시,2
130635,아라리오갤러리 천안,A02,A0206,다양한 미술작업들의 전시를 볼 수 있는 공간,충청남도,천안시,2
2903287,풍세관광농원,A02,A0202,다양한 물놀이장을 갖춘 휴양시설           ,충청남도,천안시,1
2707902,아산생태곤충원,A02,A0206,다양한 곤충과 식물이 한곳에 있는 곳,충청남도,아산시,1
